dateRep;countriesAndTerritories;cases;deaths;life_expectancy;population
2/7/2020;Brazil;46712;1038; 75.88 ; 215313504.0 
1/7/2020;Brazil;33846;1280; 75.88 ; 215313504.0 
30/6/2020;Brazil;24052;692; 75.88 ; 215313504.0 
29/6/2020;Brazil;30476;552; 75.88 ; 215313504.0 
28/6/2020;Brazil;38693;1109; 75.88 ; 215313504.0 
27/6/2020;Brazil;46860;990; 75.88 ; 215313504.0 
26/6/2020;Brazil;39483;1141; 75.88 ; 215313504.0 
25/6/2020;Brazil;42725;1185; 75.88 ; 215313504.0 
24/6/2020;Brazil;39436;1374; 75.88 ; 215313504.0 
23/6/2020;Brazil;21432;654; 75.88 ; 215313504.0 
22/6/2020;Brazil;17459;641; 75.88 ; 215313504.0 
21/6/2020;Brazil;34666;1022; 75.88 ; 215313504.0 
20/6/2020;Brazil;54771;1206; 75.88 ; 215313504.0 
19/6/2020;Brazil;22765;1238; 75.88 ; 215313504.0 
18/6/2020;Brazil;32188;1269; 75.88 ; 215313504.0 
17/6/2020;Brazil;34918;1282; 75.88 ; 215313504.0 
16/6/2020;Brazil;20647;627; 75.88 ; 215313504.0 
15/6/2020;Brazil;17110;612; 75.88 ; 215313504.0 
14/6/2020;Brazil;21704;892; 75.88 ; 215313504.0 
13/6/2020;Brazil;25982;909; 75.88 ; 215313504.0 
12/6/2020;Brazil;30412;1239; 75.88 ; 215313504.0 
11/6/2020;Brazil;32913;1274; 75.88 ; 215313504.0 
10/6/2020;Brazil;32091;1272; 75.88 ; 215313504.0 
9/6/2020;Brazil;15654;679; 75.88 ; 215313504.0 
8/6/2020;Brazil;18921;525; 75.88 ; 215313504.0 
7/6/2020;Brazil;27075;904; 75.88 ; 215313504.0 
6/6/2020;Brazil;30830;1005; 75.88 ; 215313504.0 
5/6/2020;Brazil;30916;1473; 75.88 ; 215313504.0 
4/6/2020;Brazil;28633;1349; 75.88 ; 215313504.0 
3/6/2020;Brazil;28936;1262; 75.88 ; 215313504.0 
2/6/2020;Brazil;11598;623; 75.88 ; 215313504.0 
1/6/2020;Brazil;16409;480; 75.88 ; 215313504.0 
31/5/2020;Brazil;33274;956; 75.88 ; 215313504.0 
30/5/2020;Brazil;26928;1124; 75.88 ; 215313504.0 
29/5/2020;Brazil;26417;1156; 75.88 ; 215313504.0 
28/5/2020;Brazil;20599;1086; 75.88 ; 215313504.0 
27/5/2020;Brazil;16324;1039; 75.88 ; 215313504.0 
26/5/2020;Brazil;11687;807; 75.88 ; 215313504.0 
25/5/2020;Brazil;15813;653; 75.88 ; 215313504.0 
24/5/2020;Brazil;16508;965; 75.88 ; 215313504.0 
23/5/2020;Brazil;20803;1001; 75.88 ; 215313504.0 
22/5/2020;Brazil;18508;1188; 75.88 ; 215313504.0 
21/5/2020;Brazil;19951;888; 75.88 ; 215313504.0 
20/5/2020;Brazil;17408;1179; 75.88 ; 215313504.0 
19/5/2020;Brazil;13140;674; 75.88 ; 215313504.0 
18/5/2020;Brazil;7938;485; 75.88 ; 215313504.0 
17/5/2020;Brazil;14919;816; 75.88 ; 215313504.0 
16/5/2020;Brazil;15305;824; 75.88 ; 215313504.0 
15/5/2020;Brazil;13944;844; 75.88 ; 215313504.0 
14/5/2020;Brazil;11385;749; 75.88 ; 215313504.0 
13/5/2020;Brazil;9258;881; 75.88 ; 215313504.0 
12/5/2020;Brazil;5632;396; 75.88 ; 215313504.0 
11/5/2020;Brazil;6760;496; 75.88 ; 215313504.0 
10/5/2020;Brazil;10611;730; 75.88 ; 215313504.0 
9/5/2020;Brazil;10222;751; 75.88 ; 215313504.0 
8/5/2020;Brazil;9888;610; 75.88 ; 215313504.0 
7/5/2020;Brazil;10503;615; 75.88 ; 215313504.0 
6/5/2020;Brazil;6935;600; 75.88 ; 215313504.0 
5/5/2020;Brazil;6633;296; 75.88 ; 215313504.0 
4/5/2020;Brazil;4588;275; 75.88 ; 215313504.0 
3/5/2020;Brazil;4970;421; 75.88 ; 215313504.0 
2/5/2020;Brazil;6209;428; 75.88 ; 215313504.0 
1/5/2020;Brazil;7218;435; 75.88 ; 215313504.0 
30/4/2020;Brazil;6276;449; 75.88 ; 215313504.0 
29/4/2020;Brazil;5385;474; 75.88 ; 215313504.0 
28/4/2020;Brazil;4613;338; 75.88 ; 215313504.0 
27/4/2020;Brazil;3379;189; 75.88 ; 215313504.0 
26/4/2020;Brazil;5514;346; 75.88 ; 215313504.0 
25/4/2020;Brazil;3503;357; 75.88 ; 215313504.0 
24/4/2020;Brazil;3735;407; 75.88 ; 215313504.0 
23/4/2020;Brazil;2678;165; 75.88 ; 215313504.0 
22/4/2020;Brazil;2498;166; 75.88 ; 215313504.0 
21/4/2020;Brazil;1927;113; 75.88 ; 215313504.0 
20/4/2020;Brazil;2055;115; 75.88 ; 215313504.0 
19/4/2020;Brazil;2917;206; 75.88 ; 215313504.0 
18/4/2020;Brazil;3257;217; 75.88 ; 215313504.0 
17/4/2020;Brazil;2105;188; 75.88 ; 215313504.0 
16/4/2020;Brazil;3058;204; 75.88 ; 215313504.0 
15/4/2020;Brazil;1832;204; 75.88 ; 215313504.0 
14/4/2020;Brazil;1261;105; 75.88 ; 215313504.0 
13/4/2020;Brazil;1442;99; 75.88 ; 215313504.0 
12/4/2020;Brazil;1089;68; 75.88 ; 215313504.0 
11/4/2020;Brazil;1781;115; 75.88 ; 215313504.0 
10/4/2020;Brazil;1930;141; 75.88 ; 215313504.0 
9/4/2020;Brazil;2210;133; 75.88 ; 215313504.0 
8/4/2020;Brazil;1661;114; 75.88 ; 215313504.0 
7/4/2020;Brazil;926;67; 75.88 ; 215313504.0 
6/4/2020;Brazil;852;54; 75.88 ; 215313504.0 
5/4/2020;Brazil;1222;73; 75.88 ; 215313504.0 
4/4/2020;Brazil;1146;60; 75.88 ; 215313504.0 
3/4/2020;Brazil;1074;58; 75.88 ; 215313504.0 
2/4/2020;Brazil;1119;40; 75.88 ; 215313504.0 
1/4/2020;Brazil;1138;42; 75.88 ; 215313504.0 
31/3/2020;Brazil;323;23; 75.88 ; 215313504.0 
30/3/2020;Brazil;352;22; 75.88 ; 215313504.0 
29/3/2020;Brazil;487;22; 75.88 ; 215313504.0 
28/3/2020;Brazil;502;15; 75.88 ; 215313504.0 
27/3/2020;Brazil;482;20; 75.88 ; 215313504.0 
26/3/2020;Brazil;232;11; 75.88 ; 215313504.0 
25/3/2020;Brazil;310;12; 75.88 ; 215313504.0 
24/3/2020;Brazil;345;9; 75.88 ; 215313504.0 
23/3/2020;Brazil;418;7; 75.88 ; 215313504.0 
22/3/2020;Brazil;224;7; 75.88 ; 215313504.0 
21/3/2020;Brazil;283;5; 75.88 ; 215313504.0 
20/3/2020;Brazil;193;2; 75.88 ; 215313504.0 
19/3/2020;Brazil;137;3; 75.88 ; 215313504.0 
18/3/2020;Brazil;57;1; 75.88 ; 215313504.0 
17/3/2020;Brazil;34;0; 75.88 ; 215313504.0 
16/3/2020;Brazil;79;0; 75.88 ; 215313504.0 
15/3/2020;Brazil;23;0; 75.88 ; 215313504.0 
14/3/2020;Brazil;21;0; 75.88 ; 215313504.0 
13/3/2020;Brazil;25;0; 75.88 ; 215313504.0 
12/3/2020;Brazil;18;0; 75.88 ; 215313504.0 
11/3/2020;Brazil;9;0; 75.88 ; 215313504.0 
10/3/2020;Brazil;0;0; 75.88 ; 215313504.0 
9/3/2020;Brazil;12;0; 75.88 ; 215313504.0 
8/3/2020;Brazil;0;0; 75.88 ; 215313504.0 
7/3/2020;Brazil;5;0; 75.88 ; 215313504.0 
6/3/2020;Brazil;5;0; 75.88 ; 215313504.0 
5/3/2020;Brazil;1;0; 75.88 ; 215313504.0 
4/3/2020;Brazil;0;0; 75.88 ; 215313504.0 
3/3/2020;Brazil;0;0; 75.88 ; 215313504.0 
2/3/2020;Brazil;0;0; 75.88 ; 215313504.0 
1/3/2020;Brazil;1;0; 75.88 ; 215313504.0 
29/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
28/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
27/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
26/2/2020;Brazil;1;0; 75.88 ; 215313504.0 
25/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
24/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
23/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
22/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
21/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
20/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
19/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
18/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
17/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
16/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
15/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
14/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
13/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
12/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
11/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
10/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
9/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
8/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
7/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
6/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
5/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
4/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
3/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
2/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
1/2/2020;Brazil;0;0; 75.88 ; 215313504.0 
31/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
30/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
29/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
28/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
27/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
26/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
25/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
24/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
23/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
22/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
21/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
20/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
19/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
18/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
17/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
16/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
15/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
14/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
13/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
12/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
11/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
10/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
9/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
8/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
7/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
6/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
5/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
4/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
3/1/2020;Brazil;0;0; 75.88 ; 215313504.0 
2/1/2020;Brazil;0;0;#N/D;#N/D
1/1/2020;Brazil;0;0;#N/D;#N/D
31/12/2019;Brazil;0;0;#N/D;#N/D
14/12/2020;British Virgin Islands;0;0;#N/D;#N/D
13/12/2020;British Virgin Islands;0;0;#N/D;#N/D
12/12/2020;British Virgin Islands;1;0;#N/D;#N/D
11/12/2020;British Virgin Islands;2;0;#N/D;#N/D
10/12/2020;British Virgin Islands;0;0;#N/D;#N/D
9/12/2020;British Virgin Islands;0;0;#N/D;#N/D
8/12/2020;British Virgin Islands;0;0;#N/D;#N/D
7/12/2020;British Virgin Islands;0;0;#N/D;#N/D
6/12/2020;British Virgin Islands;0;0;#N/D;#N/D
5/12/2020;British Virgin Islands;0;0;#N/D;#N/D
4/12/2020;British Virgin Islands;0;0;#N/D;#N/D
3/12/2020;British Virgin Islands;0;0;#N/D;#N/D
2/12/2020;British Virgin Islands;0;0;#N/D;#N/D
1/12/2020;British Virgin Islands;0;0;#N/D;#N/D
30/11/2020;British Virgin Islands;1;0;#N/D;#N/D
29/11/2020;British Virgin Islands;0;0;#N/D;#N/D
28/11/2020;British Virgin Islands;0;0;#N/D;#N/D
27/11/2020;British Virgin Islands;0;0;#N/D;#N/D
26/11/2020;British Virgin Islands;0;0;#N/D;#N/D
25/11/2020;British Virgin Islands;0;0;#N/D;#N/D
24/11/2020;British Virgin Islands;0;0;#N/D;#N/D
23/11/2020;British Virgin Islands;0;0;#N/D;#N/D
22/11/2020;British Virgin Islands;0;0;#N/D;#N/D
21/11/2020;British Virgin Islands;0;0;#N/D;#N/D
20/11/2020;British Virgin Islands;0;0;#N/D;#N/D
19/11/2020;British Virgin Islands;0;0;#N/D;#N/D
18/11/2020;British Virgin Islands;0;0;#N/D;#N/D
17/11/2020;British Virgin Islands;0;0;#N/D;#N/D
16/11/2020;British Virgin Islands;0;0;#N/D;#N/D
15/11/2020;British Virgin Islands;0;0;#N/D;#N/D
14/11/2020;British Virgin Islands;0;0;#N/D;#N/D
13/11/2020;British Virgin Islands;0;0;#N/D;#N/D
12/11/2020;British Virgin Islands;0;0;#N/D;#N/D
11/11/2020;British Virgin Islands;0;0;#N/D;#N/D
10/11/2020;British Virgin Islands;0;0;#N/D;#N/D
9/11/2020;British Virgin Islands;0;0;#N/D;#N/D
8/11/2020;British Virgin Islands;0;0;#N/D;#N/D
7/11/2020;British Virgin Islands;0;0;#N/D;#N/D
6/11/2020;British Virgin Islands;0;0;#N/D;#N/D
5/11/2020;British Virgin Islands;0;0;#N/D;#N/D
4/11/2020;British Virgin Islands;0;0;#N/D;#N/D
3/11/2020;British Virgin Islands;0;0;#N/D;#N/D
2/11/2020;British Virgin Islands;0;0;#N/D;#N/D
1/11/2020;British Virgin Islands;0;0;#N/D;#N/D
31/10/2020;British Virgin Islands;0;0;#N/D;#N/D
30/10/2020;British Virgin Islands;0;0;#N/D;#N/D
29/10/2020;British Virgin Islands;0;0;#N/D;#N/D
28/10/2020;British Virgin Islands;0;0;#N/D;#N/D
27/10/2020;British Virgin Islands;0;0;#N/D;#N/D
26/10/2020;British Virgin Islands;0;0;#N/D;#N/D
25/10/2020;British Virgin Islands;0;0;#N/D;#N/D
24/10/2020;British Virgin Islands;0;0;#N/D;#N/D
23/10/2020;British Virgin Islands;0;0;#N/D;#N/D
22/10/2020;British Virgin Islands;0;0;#N/D;#N/D
21/10/2020;British Virgin Islands;0;0;#N/D;#N/D
20/10/2020;British Virgin Islands;1;0;#N/D;#N/D
19/10/2020;British Virgin Islands;0;0;#N/D;#N/D
18/10/2020;British Virgin Islands;0;0;#N/D;#N/D
17/10/2020;British Virgin Islands;0;0;#N/D;#N/D
16/10/2020;British Virgin Islands;0;0;#N/D;#N/D
15/10/2020;British Virgin Islands;0;0;#N/D;#N/D
14/10/2020;British Virgin Islands;0;0;#N/D;#N/D
13/10/2020;British Virgin Islands;0;0;#N/D;#N/D
12/10/2020;British Virgin Islands;0;0;#N/D;#N/D
11/10/2020;British Virgin Islands;0;0;#N/D;#N/D
10/10/2020;British Virgin Islands;0;0;#N/D;#N/D
9/10/2020;British Virgin Islands;0;0;#N/D;#N/D
8/10/2020;British Virgin Islands;0;0;#N/D;#N/D
7/10/2020;British Virgin Islands;0;0;#N/D;#N/D
6/10/2020;British Virgin Islands;0;0;#N/D;#N/D
5/10/2020;British Virgin Islands;0;0;#N/D;#N/D
4/10/2020;British Virgin Islands;0;0;#N/D;#N/D
3/10/2020;British Virgin Islands;0;0;#N/D;#N/D
2/10/2020;British Virgin Islands;0;0;#N/D;#N/D
1/10/2020;British Virgin Islands;0;0;#N/D;#N/D
30/9/2020;British Virgin Islands;0;0;#N/D;#N/D
29/9/2020;British Virgin Islands;0;0;#N/D;#N/D
28/9/2020;British Virgin Islands;0;0;#N/D;#N/D
27/9/2020;British Virgin Islands;0;0;#N/D;#N/D
26/9/2020;British Virgin Islands;0;0;#N/D;#N/D
25/9/2020;British Virgin Islands;0;0;#N/D;#N/D
24/9/2020;British Virgin Islands;0;0;#N/D;#N/D
23/9/2020;British Virgin Islands;0;0;#N/D;#N/D
22/9/2020;British Virgin Islands;0;0;#N/D;#N/D
21/9/2020;British Virgin Islands;0;0;#N/D;#N/D
20/9/2020;British Virgin Islands;2;0;#N/D;#N/D
19/9/2020;British Virgin Islands;0;0;#N/D;#N/D
18/9/2020;British Virgin Islands;3;0;#N/D;#N/D
17/9/2020;British Virgin Islands;0;0;#N/D;#N/D
16/9/2020;British Virgin Islands;0;0;#N/D;#N/D
15/9/2020;British Virgin Islands;0;0;#N/D;#N/D
14/9/2020;British Virgin Islands;0;0;#N/D;#N/D
13/9/2020;British Virgin Islands;2;0;#N/D;#N/D
12/9/2020;British Virgin Islands;1;0;#N/D;#N/D
11/9/2020;British Virgin Islands;0;0;#N/D;#N/D
10/9/2020;British Virgin Islands;0;0;#N/D;#N/D
9/9/2020;British Virgin Islands;0;0;#N/D;#N/D
8/9/2020;British Virgin Islands;0;0;#N/D;#N/D
7/9/2020;British Virgin Islands;0;0;#N/D;#N/D
6/9/2020;British Virgin Islands;0;0;#N/D;#N/D
5/9/2020;British Virgin Islands;16;0;#N/D;#N/D
4/9/2020;British Virgin Islands;0;0;#N/D;#N/D
3/9/2020;British Virgin Islands;0;0;#N/D;#N/D
2/9/2020;British Virgin Islands;0;0;#N/D;#N/D
1/9/2020;British Virgin Islands;10;0;#N/D;#N/D
31/8/2020;British Virgin Islands;2;0;#N/D;#N/D
30/8/2020;British Virgin Islands;0;0;#N/D;#N/D
29/8/2020;British Virgin Islands;9;0;#N/D;#N/D
28/8/2020;British Virgin Islands;0;0;#N/D;#N/D
27/8/2020;British Virgin Islands;0;0;#N/D;#N/D
26/8/2020;British Virgin Islands;0;0;#N/D;#N/D
25/8/2020;British Virgin Islands;5;0;#N/D;#N/D
24/8/2020;British Virgin Islands;0;0;#N/D;#N/D
23/8/2020;British Virgin Islands;0;0;#N/D;#N/D
22/8/2020;British Virgin Islands;9;0;#N/D;#N/D
21/8/2020;British Virgin Islands;1;0;#N/D;#N/D
20/8/2020;British Virgin Islands;0;0;#N/D;#N/D
19/8/2020;British Virgin Islands;2;0;#N/D;#N/D
18/8/2020;British Virgin Islands;0;0;#N/D;#N/D
17/8/2020;British Virgin Islands;0;0;#N/D;#N/D
16/8/2020;British Virgin Islands;0;0;#N/D;#N/D
15/8/2020;British Virgin Islands;0;0;#N/D;#N/D
14/8/2020;British Virgin Islands;0;0;#N/D;#N/D
13/8/2020;British Virgin Islands;0;0;#N/D;#N/D
12/8/2020;British Virgin Islands;0;0;#N/D;#N/D
11/8/2020;British Virgin Islands;0;0;#N/D;#N/D
10/8/2020;British Virgin Islands;0;0;#N/D;#N/D
9/8/2020;British Virgin Islands;0;0;#N/D;#N/D
8/8/2020;British Virgin Islands;0;0;#N/D;#N/D
7/8/2020;British Virgin Islands;0;0;#N/D;#N/D
6/8/2020;British Virgin Islands;0;0;#N/D;#N/D
5/8/2020;British Virgin Islands;0;0;#N/D;#N/D
4/8/2020;British Virgin Islands;0;0;#N/D;#N/D
3/8/2020;British Virgin Islands;1;0;#N/D;#N/D
2/8/2020;British Virgin Islands;0;0;#N/D;#N/D
1/8/2020;British Virgin Islands;0;0;#N/D;#N/D
31/7/2020;British Virgin Islands;0;0;#N/D;#N/D
30/7/2020;British Virgin Islands;0;0;#N/D;#N/D
29/7/2020;British Virgin Islands;0;0;#N/D;#N/D
28/7/2020;British Virgin Islands;0;0;#N/D;#N/D
27/7/2020;British Virgin Islands;0;0;#N/D;#N/D
26/7/2020;British Virgin Islands;0;0;#N/D;#N/D
25/7/2020;British Virgin Islands;0;0;#N/D;#N/D
24/7/2020;British Virgin Islands;0;0;#N/D;#N/D
23/7/2020;British Virgin Islands;0;0;#N/D;#N/D
22/7/2020;British Virgin Islands;0;0;#N/D;#N/D
21/7/2020;British Virgin Islands;0;0;#N/D;#N/D
20/7/2020;British Virgin Islands;0;0;#N/D;#N/D
19/7/2020;British Virgin Islands;0;0;#N/D;#N/D
18/7/2020;British Virgin Islands;0;0;#N/D;#N/D
17/7/2020;British Virgin Islands;0;0;#N/D;#N/D
16/7/2020;British Virgin Islands;0;0;#N/D;#N/D
15/7/2020;British Virgin Islands;0;0;#N/D;#N/D
14/7/2020;British Virgin Islands;0;0;#N/D;#N/D
13/7/2020;British Virgin Islands;0;0;#N/D;#N/D
12/7/2020;British Virgin Islands;0;0;#N/D;#N/D
11/7/2020;British Virgin Islands;0;0;#N/D;#N/D
10/7/2020;British Virgin Islands;0;0;#N/D;#N/D
9/7/2020;British Virgin Islands;0;0;#N/D;#N/D
8/7/2020;British Virgin Islands;0;0;#N/D;#N/D
7/7/2020;British Virgin Islands;0;0;#N/D;#N/D
6/7/2020;British Virgin Islands;0;0;#N/D;#N/D
5/7/2020;British Virgin Islands;0;0;#N/D;#N/D
4/7/2020;British Virgin Islands;0;0;#N/D;#N/D
3/7/2020;British Virgin Islands;0;0;#N/D;#N/D
2/7/2020;British Virgin Islands;0;0;#N/D;#N/D
1/7/2020;British Virgin Islands;0;0;#N/D;#N/D
30/6/2020;British Virgin Islands;0;0;#N/D;#N/D
29/6/2020;British Virgin Islands;0;0;#N/D;#N/D
28/6/2020;British Virgin Islands;0;0;#N/D;#N/D
27/6/2020;British Virgin Islands;0;0;#N/D;#N/D
26/6/2020;British Virgin Islands;0;0;#N/D;#N/D
25/6/2020;British Virgin Islands;0;0;#N/D;#N/D
24/6/2020;British Virgin Islands;0;0;#N/D;#N/D
23/6/2020;British Virgin Islands;0;0;#N/D;#N/D
22/6/2020;British Virgin Islands;0;0;#N/D;#N/D
21/6/2020;British Virgin Islands;0;0;#N/D;#N/D
20/6/2020;British Virgin Islands;0;0;#N/D;#N/D
19/6/2020;British Virgin Islands;0;0;#N/D;#N/D
18/6/2020;British Virgin Islands;0;0;#N/D;#N/D
17/6/2020;British Virgin Islands;0;0;#N/D;#N/D
16/6/2020;British Virgin Islands;0;0;#N/D;#N/D
15/6/2020;British Virgin Islands;0;0;#N/D;#N/D
14/6/2020;British Virgin Islands;0;0;#N/D;#N/D
13/6/2020;British Virgin Islands;0;0;#N/D;#N/D
12/6/2020;British Virgin Islands;0;0;#N/D;#N/D
11/6/2020;British Virgin Islands;0;0;#N/D;#N/D
10/6/2020;British Virgin Islands;0;0;#N/D;#N/D
9/6/2020;British Virgin Islands;0;0;#N/D;#N/D
8/6/2020;British Virgin Islands;0;0;#N/D;#N/D
7/6/2020;British Virgin Islands;0;0;#N/D;#N/D
6/6/2020;British Virgin Islands;0;0;#N/D;#N/D
5/6/2020;British Virgin Islands;0;0;#N/D;#N/D
4/6/2020;British Virgin Islands;0;0;#N/D;#N/D
3/6/2020;British Virgin Islands;0;0;#N/D;#N/D
2/6/2020;British Virgin Islands;0;0;#N/D;#N/D
1/6/2020;British Virgin Islands;0;0;#N/D;#N/D
31/5/2020;British Virgin Islands;0;0;#N/D;#N/D
30/5/2020;British Virgin Islands;0;0;#N/D;#N/D
29/5/2020;British Virgin Islands;0;0;#N/D;#N/D
28/5/2020;British Virgin Islands;0;0;#N/D;#N/D
27/5/2020;British Virgin Islands;0;0;#N/D;#N/D
26/5/2020;British Virgin Islands;0;0;#N/D;#N/D
25/5/2020;British Virgin Islands;0;0;#N/D;#N/D
24/5/2020;British Virgin Islands;0;0;#N/D;#N/D
23/5/2020;British Virgin Islands;0;0;#N/D;#N/D
22/5/2020;British Virgin Islands;0;0;#N/D;#N/D
21/5/2020;British Virgin Islands;0;0;#N/D;#N/D
20/5/2020;British Virgin Islands;0;0;#N/D;#N/D
19/5/2020;British Virgin Islands;0;0;#N/D;#N/D
18/5/2020;British Virgin Islands;0;0;#N/D;#N/D
17/5/2020;British Virgin Islands;0;0;#N/D;#N/D
16/5/2020;British Virgin Islands;0;0;#N/D;#N/D
15/5/2020;British Virgin Islands;1;0;#N/D;#N/D
14/5/2020;British Virgin Islands;0;0;#N/D;#N/D
13/5/2020;British Virgin Islands;0;0;#N/D;#N/D
12/5/2020;British Virgin Islands;0;0;#N/D;#N/D
11/5/2020;British Virgin Islands;0;0;#N/D;#N/D
10/5/2020;British Virgin Islands;0;0;#N/D;#N/D
9/5/2020;British Virgin Islands;0;0;#N/D;#N/D
8/5/2020;British Virgin Islands;0;0;#N/D;#N/D
7/5/2020;British Virgin Islands;0;0;#N/D;#N/D
6/5/2020;British Virgin Islands;0;0;#N/D;#N/D
5/5/2020;British Virgin Islands;1;0;#N/D;#N/D
4/5/2020;British Virgin Islands;0;0;#N/D;#N/D
3/5/2020;British Virgin Islands;0;0;#N/D;#N/D
2/5/2020;British Virgin Islands;0;0;#N/D;#N/D
1/5/2020;British Virgin Islands;0;0;#N/D;#N/D
30/4/2020;British Virgin Islands;0;0;#N/D;#N/D
29/4/2020;British Virgin Islands;0;0;#N/D;#N/D
28/4/2020;British Virgin Islands;0;0;#N/D;#N/D
27/4/2020;British Virgin Islands;0;0;#N/D;#N/D
26/4/2020;British Virgin Islands;0;0;#N/D;#N/D
25/4/2020;British Virgin Islands;1;0;#N/D;#N/D
24/4/2020;British Virgin Islands;0;0;#N/D;#N/D
23/4/2020;British Virgin Islands;0;0;#N/D;#N/D
22/4/2020;British Virgin Islands;0;0;#N/D;#N/D
21/4/2020;British Virgin Islands;1;0;#N/D;#N/D
20/4/2020;British Virgin Islands;1;1;#N/D;#N/D
19/4/2020;British Virgin Islands;0;0;#N/D;#N/D
18/4/2020;British Virgin Islands;0;0;#N/D;#N/D
17/4/2020;British Virgin Islands;0;0;#N/D;#N/D
16/4/2020;British Virgin Islands;0;0;#N/D;#N/D
15/4/2020;British Virgin Islands;0;0;#N/D;#N/D
14/4/2020;British Virgin Islands;0;0;#N/D;#N/D
13/4/2020;British Virgin Islands;0;0;#N/D;#N/D
12/4/2020;British Virgin Islands;0;0;#N/D;#N/D
11/4/2020;British Virgin Islands;0;0;#N/D;#N/D
10/4/2020;British Virgin Islands;0;0;#N/D;#N/D
9/4/2020;British Virgin Islands;0;0;#N/D;#N/D
8/4/2020;British Virgin Islands;0;0;#N/D;#N/D
7/4/2020;British Virgin Islands;0;0;#N/D;#N/D
6/4/2020;British Virgin Islands;0;0;#N/D;#N/D
5/4/2020;British Virgin Islands;0;0;#N/D;#N/D
4/4/2020;British Virgin Islands;0;0;#N/D;#N/D
3/4/2020;British Virgin Islands;0;0;#N/D;#N/D
2/4/2020;British Virgin Islands;0;0;#N/D;#N/D
1/4/2020;British Virgin Islands;0;0;#N/D;#N/D
31/3/2020;British Virgin Islands;1;0;#N/D;#N/D
30/3/2020;British Virgin Islands;0;0;#N/D;#N/D
29/3/2020;British Virgin Islands;0;0;#N/D;#N/D
28/3/2020;British Virgin Islands;0;0;#N/D;#N/D
27/3/2020;British Virgin Islands;2;0;#N/D;#N/D
14/12/2020;Brunei Darussalam;0;0;#N/D;#N/D
13/12/2020;Brunei Darussalam;0;0;#N/D;#N/D
12/12/2020;Brunei Darussalam;0;0;#N/D;#N/D
11/12/2020;Brunei Darussalam;0;0;#N/D;#N/D
10/12/2020;Brunei Darussalam;1;0;#N/D;#N/D
9/12/2020;Brunei Darussalam;0;0;#N/D;#N/D
8/12/2020;Brunei Darussalam;0;0;#N/D;#N/D
